-5.89007e-07	1	5.34746e-05	0.000355617	-0.00270487	-0.0105769	-0.0166069	
-1.2482e-06	1	5.55546e-05	0.000357747	0.00207483	-0.00425877	0.0301126	
2.09144e-06	1	7.06919e-05	0.000359003	-0.00740388	-0.00251251	0.0152228	
5.0904e-06	1	6.69842e-05	0.000359352	-0.00540551	-0.000698747	0.027703	
1.08558e-05	1	7.06349e-05	0.000361468	-0.011947	-0.00423334	0.0182082	
1.78128e-05	1	8.21682e-05	0.000362534	-0.0141521	-0.00213262	0.0194082	
2.34051e-05	1	8.55281e-05	0.000365793	-0.0106603	-0.00651897	0.0262309	
3.09807e-05	1	0.000107878	0.000374577	-0.0153916	-0.0175676	0.015687	
3.95547e-05	1	0.000113593	0.000380782	-0.0169034	-0.0124118	0.0263933	
5.24817e-05	1	0.00012598	0.000386442	-0.0263316	-0.0113218	0.00562978	
6.41926e-05	1	0.000121853	0.000391046	-0.0228766	-0.00921004	0.0212916	
7.83856e-05	1	0.000126033	0.00039693	-0.0285474	-0.0117719	0.0145313	
9.38255e-05	1	0.000136699	0.000401161	-0.030924	-0.00846299	0.0186741	
0.000108499	1	0.000141699	0.000406949	-0.0290427	-0.0115786	0.0262614	
0.000126855	1	0.000159538	0.000417822	-0.0368079	-0.0217484	0.0131439	
0.000147742	1	0.000165783	0.000425583	-0.0416535	-0.0155259	0.023635	
0.000175146	1	0.000173329	0.000432494	-0.0550015	-0.013829	-0.00100376	
0.000202494	1	0.000170416	0.00043796	-0.0544904	-0.0109429	0.0154932	
0.000233608	1	0.000171515	0.000444772	-0.0623133	-0.0136336	0.00586058	
0.000266359	1	0.000178985	0.00044991	-0.0655542	-0.0102828	0.010309	
0.000298265	1	0.000181782	0.000456616	-0.0636572	-0.0134218	0.0172575	
0.000333659	1	0.000194755	0.000468339	-0.0708527	-0.0234508	0.00327434	
0.000370926	1	0.00019842	0.00047666	-0.0744634	-0.0166525	0.0156425	
0.000414083	1	0.000202181	0.000483962	-0.0864238	-0.0146187	-0.00998166	
0.000456189	1	0.000197284	0.000489543	-0.0840846	-0.0111816	0.00968551	
0.000501396	1	0.000194963	0.00049643	-0.0904573	-0.0137925	-0.00205886	
0.000547448	1	0.000199827	0.000501519	-0.0921387	-0.0101905	0.00324832	
0.000591934	1	0.000199041	0.000508132	-0.088874	-0.0132408	0.00928473	
0.000639386	1	0.000210053	0.00051978	-0.0949467	-0.0233032	-0.00629012	
0.000687993	1	0.000211057	0.000527872	-0.0971702	-0.0161997	0.00776078	
0.000741932	1	0.000213642	0.000534962	-0.10794	-0.0142004	-0.0199714	
0.000793929	1	0.000205456	0.000540185	-0.103912	-0.0104763	0.00288218	
0.000848313	0.999999	0.000200248	0.000546855	-0.108785	-0.0133679	-0.011692	
0.00090265	0.999999	0.000205616	0.000551679	-0.1087	-0.00965849	-0.00472418	
0.000954587	0.999999	0.000201807	0.000558027	-0.103808	-0.0127218	0.000404279	
0.00100882	0.999999	0.000221044	0.000569415	-0.108497	-0.0227613	-0.0160439	
0.00106341	0.999999	0.000226758	0.000577059	-0.109176	-0.0152976	0.000216217	
0.00112286	0.999999	6.47655e-05	0.000583527	-0.118738	-0.0132875	-0.0297673	
0.00117939	0.999999	8.95284e-05	0.000588164	-0.113043	-0.00922571	-0.00260256	
0.00123773	0.999999	9.20433e-05	0.00059442	-0.116688	-0.0125146	-0.0208523	
0.00129533	0.999999	8.90097e-05	0.000598767	-0.11522	-0.00870798	-0.0113418	
0.00134994	0.999999	9.65122e-05	0.00060472	-0.109196	-0.0118923	-0.00752862	
0.00140647	0.999999	7.59568e-05	0.000615666	-0.113034	-0.021953	-0.0245101	
0.00146279	0.999999	8.21174e-05	0.000622764	-0.11264	-0.0141844	-0.00567292	
0.00152352	0.999999	6.07448e-05	0.000628889	-0.121437	-0.0123173	-0.0383255	
0.00158087	0.999999	6.70317e-05	0.000632873	-0.114691	-0.00795063	-0.00707531	
0.00163968	0.999998	5.57993e-05	0.00063867	-0.11762	-0.0116328	-0.029647	
0.00169728	0.999998	4.73487e-05	0.000642479	-0.115183	-0.0076469	-0.0164271	
