0.03	0	110.785	
0.03	0	110.785	
0.03	0	110.786	
0.03	0	110.787	
0.03	0	110.788	
0.03	0	110.789	
0.03	0	110.79	
0.03	0	110.791	
0.03	0	110.792	
0.03	0	110.793	
0.03	0	110.794	
0.03	0	110.795	
0.03	0	110.796	
0.03	0	110.797	
0.03	0	110.798	
0.03	0	110.799	
0.03	0	110.8	
0.03	0	110.801	
0.03	0	110.802	
0.03	0	110.803	
0.03	0	110.804	
0.03	0	110.805	
0.03	0	110.806	
0.03	0	110.807	
0.03	0	110.808	
0.03	0	110.809	
0.03	0	110.81	
0.03	0	110.811	
0.03	0	110.812	
0.03	0	110.813	
0.03	0	110.814	
0.03	0	110.815	
0.03	0	110.816	
0.03	0	110.817	
0.03	0	110.818	
0.03	0	110.819	
0.03	0	110.82	
0.03	0	110.821	
0.03	0	110.822	
0.03	0	110.823	
0.03	0	110.824	
0.03	0	110.825	
0.03	0	110.826	
0.03	0	110.827	
0.03	0	110.828	
0.03	0	110.829	
0.03	0	110.83	
0.03	0	110.831	
0.03	0	110.832	
0.03	0	110.833	
0.03	0	110.834	
0.03	0	110.835	
0.03	0	110.836	
0.03	0	110.837	
0.03	0	110.838	
0.03	0	110.839	
0.03	0	110.84	
0.03	0	110.841	
0.03	0	110.842	
0.03	0	110.843	
0.03	0	110.844	
0.03	0	110.845	
0.03	0	110.846	
0.03	0	110.847	
0.03	0	110.848	
0.03	0	110.849	
0.03	0	110.85	
0.03	0	110.851	
0.03	0	110.852	
0.03	0	110.853	
0.03	0	110.854	
0.03	0	110.855	
0.03	0	110.856	
0.03	0	110.857	
0.03	0	110.858	
0.03	0	110.859	
0.03	0	110.86	
0.03	0	110.861	
0.03	0	110.862	
0.03	0	110.863	
0.03	0	110.864	
0.03	0	110.865	
0.03	0	110.866	
0.03	0	110.867	
0.03	0	110.868	
0.03	0	110.869	
0.03	0	110.87	
0.03	0	110.871	
0.03	0	110.872	
0.03	0	110.873	
0.03	0	110.874	
0.03	0	110.875	
0.03	0	110.876	
0.03	0	110.877	
0.03	0	110.878	
0.03	0	110.879	
0.03	0	110.88	
0.03	0	110.881	
0.03	0	110.882	
0.03	0	110.883	
0.03	0	110.884	
0.03	0	110.885	
0.03	0	110.886	
0.03	0	110.887	
0.03	0	110.888	
0.03	0	110.889	
0.03	0	110.89	
0.03	0	110.891	
0.03	0	110.892	
0.03	0	110.893	
0.03	0	110.894	
0.03	0	110.895	
0.03	0	110.896	
0.03	0	110.897	
0.03	0	110.898	
0.03	0	110.899	
0.03	0	110.9	
0.03	0	110.901	
0.03	0	110.902	
0.03	0	110.903	
0.03	0	110.904	
0.03	0	110.905	
0.03	0	110.906	
0.03	0	110.907	
0.03	0	110.908	
0.03	0	110.909	
0.03	0	110.91	
0.03	0	110.911	
0.03	0	110.912	
0.03	0	110.913	
0.03	0	110.914	
0.03	0	110.915	
0.03	0	110.916	
0.03	0	110.917	
0.03	0	110.918	
0.03	0	110.919	
0.03	0	110.92	
0.03	0	110.921	
0.03	0	110.922	
0.03	0	110.923	
0.03	0	110.924	
0.03	0	110.925	
0.03	0	110.926	
0.03	0	110.927	
0.03	0	110.928	
0.03	0	110.929	
0.03	0	110.93	
0.03	0	110.931	
0.03	0	110.932	
0.03	0	110.933	
0.03	0	110.934	
0.03	0	110.935	
0.03	0	110.936	
0.03	0	110.937	
0.03	0	110.938	
0.03	0	110.939	
0.03	0	110.94	
0.03	0	110.941	
0.03	0	110.942	
0.03	0	110.943	
0.03	0	110.944	
0.03	0	110.945	
0.03	0	110.946	
0.03	0	110.947	
0.03	0	110.948	
0.03	0	110.949	
0.03	0	110.95	
0.03	0	110.951	
0.03	0	110.952	
0.03	0	110.953	
0.03	0	110.954	
0.03	0	110.955	
0.03	0	110.956	
0.03	0	110.957	
0.03	0	110.958	
0.03	0	110.959	
0.03	0	110.96	
0.03	0	110.961	
0.03	0	110.962	
0.03	0	110.963	
0.03	0	110.964	
0.03	0	110.965	
0.03	0	110.966	
0.03	0	110.967	
0.03	0	110.968	
0.03	0	110.969	
0.03	0	110.97	
0.03	0	110.971	
0.03	0	110.972	
0.03	0	110.973	
0.03	0	110.974	
0.03	0	110.975	
0.03	0	110.976	
0.03	0	110.977	
0.03	0	110.978	
0.03	0	110.979	
0.03	0	110.98	
0.03	0	110.981	
0.03	0	110.982	
0.03	0	110.983	
0.03	0	110.984	
0.03	0	110.985	
0.03	0	110.986	
0.03	0	110.987	
0.03	0	110.988	
0.03	0	110.989	
0.03	0	110.99	
0.03	0	110.991	
0.03	0	110.992	
0.03	0	110.993	
0.03	0	110.994	
0.03	0	110.995	
0.03	0	110.996	
0.03	0	110.997	
0.03	0	110.998	
0.03	0	110.999	
0.03	0	111	
0.03	0	111.001	
0.03	0	111.002	
0.03	0	111.003	
0.03	0	111.004	
0.03	0	111.005	
0.03	0	111.006	
0.03	0	111.007	
0.03	0	111.008	
0.03	0	111.009	
0.03	0	111.01	
0.03	0	111.011	
0.03	0	111.012	
0.03	0	111.013	
0.03	0	111.014	
0.03	0	111.015	
0.03	0	111.016	
0.03	0	111.017	
0.03	0	111.018	
0.03	0	111.019	
0.03	0	111.02	
0.03	0	111.021	
0.03	0	111.022	
0.03	0	111.023	
0.03	0	111.024	
0.03	0	111.025	
0.03	0	111.026	
0.03	0	111.027	
0.03	0	111.028	
0.03	0	111.029	
0.03	0	111.03	
0.03	0	111.031	
0.03	0	111.032	
0.03	0	111.033	
0.03	0	111.034	
0.03	0	111.035	
0.03	0	111.036	
0.03	0	111.037	
0.03	0	111.038	
0.03	0	111.039	
0.03	0	111.04	
0.03	0	111.041	
0.03	0	111.042	
0.03	0	111.043	
0.03	0	111.044	
0.03	0	111.045	
0.03	0	111.046	
0.03	0	111.047	
0.03	0	111.048	
0.03	0	111.049	
0.03	0	111.05	
0.03	0	111.051	
0.03	0	111.052	
0.03	0	111.053	
0.03	0	111.054	
0.03	0	111.055	
0.03	0	111.056	
0.03	0	111.057	
0.03	0	111.058	
0.03	0	111.059	
0.03	0	111.06	
0.03	0	111.061	
0.03	0	111.062	
0.03	0	111.063	
0.03	0	111.064	
0.03	0	111.065	
0.03	0	111.066	
0.03	0	111.067	
0.03	0	111.068	
0.03	0	111.069	
0.03	0	111.07	
0.03	0	111.071	
0.03	0	111.072	
0.03	0	111.073	
0.03	0	111.074	
0.03	0	111.075	
0.03	0	111.076	
0.03	0	111.077	
0.03	0	111.078	
0.03	0	111.079	
0.03	0	111.08	
0.03	0	111.081	
0.03	0	111.082	
0.03	0	111.083	
0.03	0	111.084	
0.03	0	111.085	
0.03	0	111.086	
0.03	0	111.087	
0.03	0	111.088	
0.03	0	111.089	
0.03	0	111.09	
0.03	0	111.091	
0.03	0	111.092	
0.03	0	111.093	
0.03	0	111.094	
0.03	0	111.095	
0.03	0	111.096	
0.03	0	111.097	
0.03	0	111.098	
0.03	0	111.099	
0.03	0	111.1	
0.03	0	111.101	
0.03	0	111.102	
0.03	0	111.103	
0.03	0	111.104	
0.03	0	111.105	
0.03	0	111.106	
0.03	0	111.107	
0.03	0	111.108	
0.03	0	111.109	
0.03	0	111.11	
0.03	0	111.111	
0.03	0	111.112	
0.03	0	111.113	
0.03	0	111.114	
0.03	0	111.115	
0.03	0	111.116	
0.03	0	111.117	
0.03	0	111.118	
0.03	0	111.119	
0.03	0	111.12	
0.03	0	111.121	
0.03	0	111.122	
0.03	0	111.123	
0.03	0	111.124	
0.03	0	111.125	
0.03	0	111.126	
0.03	0	111.127	
0.03	0	111.128	
0.03	0	111.129	
0.03	0	111.13	
0.03	0	111.131	
0.03	0	111.132	
0.03	0	111.133	
0.03	0	111.134	
0.03	0	111.135	
0.03	0	111.136	
0.03	0	111.137	
0.03	0	111.138	
0.03	0	111.139	
0.03	0	111.14	
0.03	0	111.141	
0.03	0	111.142	
0.03	0	111.143	
0.03	0	111.144	
0.03	0	111.145	
0.03	0	111.146	
0.03	0	111.147	
0.03	0	111.148	
0.03	0	111.149	
0.03	0	111.15	
0.03	0	111.151	
0.03	0	111.152	
0.03	0	111.153	
0.03	0	111.154	
0.03	0	111.155	
0.03	0	111.156	
0.03	0	111.157	
0.03	0	111.158	
0.03	0	111.159	
0.03	0	111.16	
0.03	0	111.161	
0.03	0	111.162	
0.03	0	111.163	
0.03	0	111.164	
0.03	0	111.165	
0.03	0	111.166	
0.03	0	111.167	
0.03	0	111.168	
0.03	0	111.169	
0.03	0	111.17	
0.03	0	111.171	
0.03	0	111.172	
0.03	0	111.173	
0.03	0	111.174	
0.03	0	111.175	
0.03	0	111.176	
0.03	0	111.177	
0.03	0	111.178	
0.03	0	111.179	
0.03	0	111.18	
0.03	0	111.181	
0.03	0	111.182	
0.03	0	111.183	
0.03	0	111.184	
0.03	0	111.185	
0.03	0	111.186	
0.03	0	111.187	
0.03	0	111.188	
0.03	0	111.189	
0.03	0	111.19	
0.03	0	111.191	
0.03	0	111.192	
0.03	0	111.193	
0.03	0	111.194	
0.03	0	111.195	
0.03	0	111.196	
0.03	0	111.197	
0.03	0	111.198	
0.03	0	111.199	
0.03	0	111.2	
0.03	0	111.201	
0.03	0	111.202	
0.03	0	111.203	
0.03	0	111.204	
0.03	0	111.205	
0.03	0	111.206	
0.03	0	111.207	
0.03	0	111.208	
0.03	0	111.209	
0.03	0	111.21	
0.03	0	111.211	
0.03	0	111.212	
0.03	0	111.213	
0.03	0	111.214	
0.03	0	111.215	
0.03	0	111.216	
0.03	0	111.217	
0.03	0	111.218	
0.03	0	111.219	
0.03	0	111.22	
0.03	0	111.221	
0.03	0	111.222	
0.03	0	111.223	
0.03	0	111.224	
0.03	0	111.225	
0.03	0	111.226	
0.03	0	111.227	
0.03	0	111.228	
0.03	0	111.229	
0.03	0	111.23	
0.03	0	111.231	
0.03	0	111.232	
0.03	0	111.233	
0.03	0	111.234	
0.03	0	111.235	
0.03	0	111.236	
0.03	0	111.237	
0.03	0	111.238	
0.03	0	111.239	
0.03	0	111.24	
0.03	0	111.241	
